_id,date,state,beds,beds_covid,beds_noncrit,admitted_pui,admitted_covid,admitted_total,discharged_pui,discharged_covid,discharged_total,hosp_covid,hosp_pui,hosp_noncovid
66652fbf293428f1f44f8e06,2022-05-25,Sarawak,4001,885,3848,46,5,51,32,6,38,34,56,2447
66652fbf293428f1f44f8e07,2022-05-25,Selangor,4978,1250,4829,122,25,147,111,21,132,120,222,3352
66652fbf293428f1f44f8e08,2022-05-25,Terengganu,1593,423,1548,0,1,1,2,4,6,8,0,1185
66652fbf293428f1f44f8e09,2022-05-25,W.P. Kuala Lumpur,4135,215,4037,5,8,13,3,7,10,51,6,2034
66652fbf293428f1f44f8e0a,2022-05-25,W.P. Labuan,213,98,201,0,1,1,0,0,0,3,0,79
66652fbf293428f1f44f8e0b,2022-05-25,W.P. Putrajaya,609,83,585,6,5,11,9,1,10,8,2,317
66652fbf293428f1f44f8e0c,2022-05-26,Johor,4175,1290,4061,119,6,125,58,8,66,70,97,2922
66652fbf293428f1f44f8e0d,2022-05-26,Kedah,2755,390,2682,16,7,23,18,9,27,33,28,2000
66652fbf293428f1f44f8e0e,2022-05-26,Kelantan,2954,750,2796,8,2,10,13,2,15,10,9,1850
66652fbf293428f1f44f8e0f,2022-05-26,Melaka,1315,262,1223,1,1,2,1,4,5,25,1,954
66652fbf293428f1f44f8e10,2022-05-26,Negeri Sembilan,1587,92,1507,2,1,3,0,6,6,9,2,889
66652fbf293428f1f44f8e11,2022-05-26,Pahang,2108,155,1988,1,2,3,0,0,0,10,1,1274
66652fbf293428f1f44f8e12,2022-05-26,Perak,5320,480,5218,0,10,10,0,8,8,44,1,3251
66652fbf293428f1f44f8e13,2022-05-26,Perlis,503,98,484,2,1,3,6,0,6,4,7,303
66652fbf293428f1f44f8e14,2022-05-26,Pulau Pinang,2057,409,1976,0,5,5,0,0,0,21,0,1229
66652fbf293428f1f44f8e15,2022-05-26,Sabah,4344,1028,4126,64,3,67,65,5,70,23,153,2492
66652fbf293428f1f44f8e16,2022-05-26,Sarawak,4001,885,3848,37,5,42,26,5,31,34,63,2385
66652fbf293428f1f44f8e17,2022-05-26,Selangor,4978,1250,4829,117,23,140,100,30,130,105,231,2939
66652fbf293428f1f44f8e18,2022-05-26,Terengganu,1593,423,1548,0,3,3,0,5,5,6,0,1179
66652fbf293428f1f44f8e19,2022-05-26,W.P. Kuala Lumpur,4135,215,4037,3,8,11,3,6,9,51,6,2056
66652fbf293428f1f44f8e1a,2022-05-26,W.P. Labuan,213,98,201,0,0,0,0,1,1,2,0,71
66652fbf293428f1f44f8e1b,2022-05-26,W.P. Putrajaya,609,83,585,6,3,9,7,2,9,9,1,325
66652fbf293428f1f44f8e1c,2022-05-27,Johor,4175,1290,4061,86,8,94,66,17,83,139,74,2710
66652fbf293428f1f44f8e1d,2022-05-27,Kedah,2755,390,2682,21,7,28,18,7,25,31,24,1872
66652fbf293428f1f44f8e1e,2022-05-27,Kelantan,2954,750,2796,8,4,12,9,5,14,9,8,1772
66652fbf293428f1f44f8e1f,2022-05-27,Melaka,1315,262,1223,1,3,4,1,6,7,21,1,950
66652fbf293428f1f44f8e20,2022-05-27,Negeri Sembilan,1587,92,1507,0,3,3,1,1,2,11,1,2877
66652fbf293428f1f44f8e21,2022-05-27,Pahang,2108,155,1988,1,2,3,1,3,4,9,1,1302
66652fbf293428f1f44f8e22,2022-05-27,Perak,5320,480,5218,1,6,7,0,10,10,38,2,3268
66652fbf293428f1f44f8e23,2022-05-27,Perlis,503,98,484,10,1,11,7,0,7,5,10,300
66652fbf293428f1f44f8e24,2022-05-27,Pulau Pinang,2057,409,1976,0,4,4,0,5,5,21,0,1221
66652fbf293428f1f44f8e25,2022-05-27,Sabah,4344,1028,4126,66,1,67,55,5,60,16,170,2457
66652fbf293428f1f44f8e26,2022-05-27,Sarawak,4001,885,3848,23,1,24,23,4,27,30,52,2355
66652fbf293428f1f44f8e27,2022-05-27,Selangor,4978,1250,4829,104,22,126,89,23,112,106,242,3399
66652fbf293428f1f44f8e28,2022-05-27,Terengganu,1593,423,1548,1,2,3,0,2,2,6,1,1029
66652fbf293428f1f44f8e29,2022-05-27,W.P. Kuala Lumpur,4135,215,4037,5,11,16,5,8,13,52,6,2238
66652fbf293428f1f44f8e2a,2022-05-27,W.P. Labuan,193,71,181,0,0,0,0,0,0,1,0,60
66652fbf293428f1f44f8e2b,2022-05-27,W.P. Putrajaya,609,83,585,8,0,8,4,1,5,6,5,321
66652fbf293428f1f44f8e2c,2022-05-28,Johor,4175,1290,4061,75,11,86,57,11,68,46,60,2714
66652fbf293428f1f44f8e2d,2022-05-28,Kedah,2755,390,2682,15,5,20,20,6,26,28,27,1914
66652fbf293428f1f44f8e2e,2022-05-28,Kelantan,2954,750,2796,6,2,8,8,4,12,7,6,1640
66652fbf293428f1f44f8e2f,2022-05-28,Melaka,1315,262,1223,1,6,7,0,5,5,23,2,935
66652fbf293428f1f44f8e30,2022-05-28,Negeri Sembilan,1587,92,1507,1,4,5,0,1,1,13,2,813
66652fbf293428f1f44f8e31,2022-05-28,Pahang,2108,155,1988,0,3,3,0,3,3,9,0,1292
66652fbf293428f1f44f8e32,2022-05-28,Perak,5320,480,5218,0,16,16,1,8,9,43,1,3121
66652fbf293428f1f44f8e33,2022-05-28,Perlis,503,98,484,6,2,8,8,2,10,5,11,290
66652fbf293428f1f44f8e34,2022-05-28,Pulau Pinang,1297,167,1236,0,11,11,0,3,3,28,0,579
66652fbf293428f1f44f8e35,2022-05-28,Sabah,4344,1028,4126,59,4,63,62,2,64,18,155,2348
66652fbf293428f1f44f8e36,2022-05-28,Sarawak,4001,885,3848,28,5,33,21,6,27,24,45,2261
66652fbf293428f1f44f8e37,2022-05-28,Selangor,4978,1250,4829,119,16,135,116,30,146,85,230,3269
66652fbf293428f1f44f8e38,2022-05-28,Terengganu,1593,423,1548,0,0,0,1,2,3,4,0,1040
66652fbf293428f1f44f8e39,2022-05-28,W.P. Kuala Lumpur,4135,215,4037,3,2,5,6,8,14,46,3,2170
66652fbf293428f1f44f8e3a,2022-05-28,W.P. Labuan,193,71,186,0,0,0,0,0,0,1,0,55
66652fbf293428f1f44f8e3b,2022-05-28,W.P. Putrajaya,609,83,585,6,0,6,7,2,9,4,4,301
66652fbf293428f1f44f8e3c,2022-05-29,Johor,4175,1290,4061,94,12,106,46,6,52,49,84,2714
66652fbf293428f1f44f8e3d,2022-05-29,Kedah,2755,390,2682,21,7,28,18,3,21,30,33,1936
66652fbf293428f1f44f8e3e,2022-05-29,Kelantan,2954,750,2796,3,1,4,3,1,4,7,6,1764
66652fbf293428f1f44f8e3f,2022-05-29,Melaka,1315,262,1223,1,2,3,1,0,1,24,1,929
66652fbf293428f1f44f8e40,2022-05-29,Negeri Sembilan,1587,92,1507,0,2,2,2,4,6,11,0,862
66652fbf293428f1f44f8e41,2022-05-29,Pahang,2108,155,1988,0,0,0,0,2,2,8,0,1276
66652fbf293428f1f44f8e42,2022-05-29,Perak,5320,480,5218,1,12,13,1,8,9,43,1,3095
66652fbf293428f1f44f8e43,2022-05-29,Perlis,503,98,484,2,1,3,8,0,8,6,4,292
66652fbf293428f1f44f8e44,2022-05-29,Pulau Pinang,1297,167,1236,0,4,4,0,4,4,27,0,588
66652fbf293428f1f44f8e45,2022-05-29,Sabah,4344,1028,4126,57,3,60,58,1,59,17,132,2169
66652fbf293428f1f44f8e46,2022-05-29,Sarawak,4001,885,3848,24,3,27,22,1,23,24,52,2125
66652fbf293428f1f44f8e47,2022-05-29,Selangor,4978,1250,4829,123,22,145,111,20,131,81,232,3146
66652fbf293428f1f44f8e48,2022-05-29,Terengganu,1593,423,1548,0,1,1,0,0,0,5,0,1065
66652fbf293428f1f44f8e49,2022-05-29,W.P. Kuala Lumpur,4135,215,4037,5,11,16,3,11,14,41,9,2033
66652fbf293428f1f44f8e4a,2022-05-29,W.P. Labuan,193,71,186,0,0,0,0,0,0,1,0,56
66652fbf293428f1f44f8e4b,2022-05-29,W.P. Putrajaya,609,83,585,8,5,13,4,4,8,4,7,292
66652fbf293428f1f44f8e4c,2022-05-30,Johor,4175,1290,4061,99,6,105,63,11,74,41,84,2701
66652fbf293428f1f44f8e4d,2022-05-30,Kedah,2755,390,2682,13,8,21,16,3,19,33,20,1954
66652fbf293428f1f44f8e4e,2022-05-30,Kelantan,2954,750,2796,7,4,11,2,0,2,11,11,1841
66652fbf293428f1f44f8e4f,2022-05-30,Melaka,1315,262,1223,4,2,6,2,1,3,25,3,952
66652fbf293428f1f44f8e50,2022-05-30,Negeri Sembilan,1587,92,1507,0,2,2,0,2,2,11,0,850
66652fbf293428f1f44f8e51,2022-05-30,Pahang,2108,155,1988,1,1,2,1,2,3,8,1,1285
66652fbf293428f1f44f8e52,2022-05-30,Perak,5320,480,5218,0,8,8,1,6,7,41,0,3112
66652fbf293428f1f44f8e53,2022-05-30,Perlis,503,98,484,0,0,0,4,2,6,4,2,291
66652fbf293428f1f44f8e54,2022-05-30,Pulau Pinang,1297,167,1236,0,2,2,0,5,5,24,0,581
66652fbf293428f1f44f8e55,2022-05-30,Sabah,4344,1028,4126,80,4,84,44,2,46,19,151,2190
66652fbf293428f1f44f8e56,2022-05-30,Sarawak,4001,885,3848,41,2,43,15,2,17,26,63,2266
66652fbf293428f1f44f8e57,2022-05-30,Selangor,4978,1250,4829,97,20,117,101,14,115,83,218,3252
66652fbf293428f1f44f8e58,2022-05-30,Terengganu,1593,423,1548,0,2,2,0,0,0,7,0,1138
66652fbf293428f1f44f8e59,2022-05-30,W.P. Kuala Lumpur,4135,215,4037,4,11,15,4,5,9,48,5,2156
66652fbf293428f1f44f8e5a,2022-05-30,W.P. Labuan,193,71,186,0,0,0,0,0,0,1,0,54
66652fbf293428f1f44f8e5b,2022-05-30,W.P. Putrajaya,609,83,585,12,2,14,8,3,11,3,11,304
66652fbf293428f1f44f8e5c,2022-05-31,Johor,4175,1290,4061,96,7,103,53,11,64,37,86,2876
66652fbf293428f1f44f8e5d,2022-05-31,Kedah,2755,390,2682,17,7,24,13,9,22,28,25,1977
66652fbf293428f1f44f8e5e,2022-05-31,Kelantan,2954,750,2796,9,3,12,11,4,15,10,11,1892
66652fbf293428f1f44f8e5f,2022-05-31,Melaka,1315,262,1223,3,5,8,3,6,9,24,2,971
66652fbf293428f1f44f8e60,2022-05-31,Negeri Sembilan,1587,92,1507,2,4,6,0,2,2,13,2,870
66652fbf293428f1f44f8e61,2022-05-31,Pahang,2108,155,1988,1,0,1,1,4,5,4,1,1326
66652fbf293428f1f44f8e62,2022-05-31,Perak,5320,480,5218,2,8,10,0,9,9,39,2,3249
66652fbf293428f1f44f8e63,2022-05-31,Perlis,503,98,484,5,1,6,2,0,2,5,5,316
66652fbf293428f1f44f8e64,2022-05-31,Pulau Pinang,1297,167,1236,0,3,3,0,4,4,24,0,594
66652fbf293428f1f44f8e65,2022-05-31,Sabah,4344,1028,4126,80,5,85,77,2,79,23,163,2145
66652fbf293428f1f44f8e66,2022-05-31,Sarawak,4001,885,3848,21,5,26,29,10,39,20,58,2222
66652fbf293428f1f44f8e67,2022-05-31,Selangor,4978,1250,4829,91,26,117,98,18,116,93,203,3309
66652fbf293428f1f44f8e68,2022-05-31,Terengganu,1593,423,1548,0,1,1,0,2,2,5,0,1138
66652fbf293428f1f44f8e69,2022-05-31,W.P. Kuala Lumpur,4135,215,4037,4,9,13,4,11,15,47,5,2121
66652fbf293428f1f44f8e6a,2022-05-31,W.P. Labuan,193,71,186,0,0,0,0,0,0,1,0,56
66652fbf293428f1f44f8e6b,2022-05-31,W.P. Putrajaya,609,83,585,3,4,7,6,3,9,4,5,294
66652fbf293428f1f44f8e6c,2022-06-01,Johor,4175,1290,4063,94,12,106,47,9,56,43,78,2965
66652fbf293428f1f44f8e6d,2022-06-01,Kedah,2755,390,2682,20,3,23,10,3,13,28,24,1987
66652fbf293428f1f44f8e6e,2022-06-01,Kelantan,2954,750,2796,7,4,11,3,2,5,12,14,1812
66652fbf293428f1f44f8e6f,2022-06-01,Melaka,1315,262,1223,3,1,4,1,7,8,18,4,950
66652fbf293428f1f44f8e70,2022-06-01,Negeri Sembilan,1587,92,1507,0,4,4,0,2,2,15,0,962
66652fbf293428f1f44f8e71,2022-06-01,Pahang,2108,155,1988,1,1,2,0,1,1,5,1,1325
66652fbf293428f1f44f8e72,2022-06-01,Perak,5320,467,5218,2,13,15,1,8,9,40,3,3267
66652fbf293428f1f44f8e73,2022-06-01,Perlis,503,98,484,4,0,4,4,2,6,3,5,328
66652fbf293428f1f44f8e74,2022-06-01,Pulau Pinang,1297,167,1236,2,5,7,0,4,4,25,2,591
66652fbf293428f1f44f8e75,2022-06-01,Sabah,4344,1028,4126,57,2,59,64,5,69,19,159,2281
66652fbf293428f1f44f8e76,2022-06-01,Sarawak,3909,872,3756,31,5,36,38,7,45,16,50,2131
66652fbf293428f1f44f8e77,2022-06-01,Selangor,4978,1250,4829,127,28,155,101,23,124,92,227,3336
66652fbf293428f1f44f8e78,2022-06-01,Terengganu,1593,423,1548,0,1,1,0,1,1,4,0,1162
66652fbf293428f1f44f8e79,2022-06-01,W.P. Kuala Lumpur,4135,215,4037,0,6,6,5,6,11,45,0,1997
66652fbf293428f1f44f8e7a,2022-06-01,W.P. Labuan,193,71,186,0,0,0,0,0,0,1,0,59
66652fbf293428f1f44f8e7b,2022-06-01,W.P. Putrajaya,609,83,585,4,3,7,1,1,2,5,7,306
66652fbf293428f1f44f8e7c,2022-06-02,Johor,4175,1290,4063,78,6,84,56,9,65,35,71,2981
66652fbf293428f1f44f8e7d,2022-06-02,Kedah,2755,390,2682,18,2,20,11,8,19,23,25,2036
66652fbf293428f1f44f8e7e,2022-06-02,Kelantan,2954,750,2796,9,3,12,8,2,10,13,14,1807
66652fbf293428f1f44f8e7f,2022-06-02,Melaka,1315,262,1223,2,8,10,3,6,9,20,3,964
66652fbf293428f1f44f8e80,2022-06-02,Negeri Sembilan,1587,92,1507,0,3,3,0,3,3,14,0,966
66652fbf293428f1f44f8e81,2022-06-02,Pahang,2108,155,1988,0,2,2,0,0,0,5,0,1318
66652fbf293428f1f44f8e82,2022-06-02,Perak,5320,467,5218,0,12,12,0,6,6,43,4,3253
66652fbf293428f1f44f8e83,2022-06-02,Perlis,503,98,484,8,1,9,7,1,8,3,8,305
66652fbf293428f1f44f8e84,2022-06-02,Pulau Pinang,1297,167,1236,0,5,5,1,6,7,20,1,590
66652fbf293428f1f44f8e85,2022-06-02,Sabah,4344,1028,4126,66,3,69,57,3,60,21,163,2433
66652fbf293428f1f44f8e86,2022-06-02,Sarawak,3909,872,3756,19,5,24,16,3,19,20,57,2075
66652fbf293428f1f44f8e87,2022-06-02,Selangor,4978,1250,4829,136,39,175,120,26,146,90,219,3360
66652fbf293428f1f44f8e88,2022-06-02,Terengganu,1593,423,1548,0,0,0,0,0,0,5,0,1135
66652fbf293428f1f44f8e89,2022-06-02,W.P. Kuala Lumpur,4135,215,4037,6,8,14,0,2,2,46,6,2139
66652fbf293428f1f44f8e8a,2022-06-02,W.P. Labuan,193,71,186,0,0,0,0,0,0,1,0,79
66652fbf293428f1f44f8e8b,2022-06-02,W.P. Putrajaya,609,83,585,12,1,13,6,2,8,3,12,326
66652fbf293428f1f44f8e8c,2022-06-03,Johor,4175,1290,4063,75,7,82,64,8,72,37,61,2790
66652fbf293428f1f44f8e8d,2022-06-03,Kedah,2755,390,2682,18,4,22,16,4,20,25,26,1872
66652fbf293428f1f44f8e8e,2022-06-03,Kelantan,2954,750,2796,8,3,11,9,2,11,10,13,1667
66652fbf293428f1f44f8e8f,2022-06-03,Melaka,1315,262,1233,3,4,7,1,4,5,19,5,982
66652fbf293428f1f44f8e90,2022-06-03,Negeri Sembilan,1587,92,1507,1,5,6,0,3,3,14,1,982
66652fbf293428f1f44f8e91,2022-06-03,Pahang,2108,155,1988,0,3,3,2,1,3,7,0,1306
66652fbf293428f1f44f8e92,2022-06-03,Perak,5320,467,5218,4,27,31,3,9,12,58,6,3262
66652fbf293428f1f44f8e93,2022-06-03,Perlis,503,52,484,5,2,7,7,1,8,4,5,317
66652fbf293428f1f44f8e94,2022-06-03,Pulau Pinang,1297,167,1236,0,3,3,0,6,6,16,1,595
66652fbf293428f1f44f8e95,2022-06-03,Sabah,4344,1028,4126,78,7,85,72,4,76,22,166,2495
66652fbf293428f1f44f8e96,2022-06-03,Sarawak,3909,800,3756,33,4,37,34,6,40,16,56,2150
66652fbf293428f1f44f8e97,2022-06-03,Selangor,4978,1250,4829,133,51,184,100,19,119,100,227,3348
66652fbf293428f1f44f8e98,2022-06-03,Terengganu,1593,423,1548,0,1,1,0,1,1,5,0,1094
66652fbf293428f1f44f8e99,2022-06-03,W.P. Kuala Lumpur,4135,215,4037,4,9,13,2,10,12,45,6,2152
66652fbf293428f1f44f8e9a,2022-06-03,W.P. Labuan,193,71,186,0,0,0,0,0,0,1,0,84
66652fbf293428f1f44f8e9b,2022-06-03,W.P. Putrajaya,609,83,585,5,3,8,10,0,10,5,4,323
66652fbf293428f1f44f8e9c,2022-06-04,Johor,4175,1290,4063,60,13,73,43,6,49,42,56,2737
66652fbf293428f1f44f8e9d,2022-06-04,Kedah,2755,390,2682,14,4,18,10,7,17,21,25,1856
66652fbf293428f1f44f8e9e,2022-06-04,Kelantan,2954,750,2796,9,2,11,13,2,15,9,9,1659
66652fbf293428f1f44f8e9f,2022-06-04,Melaka,1315,262,1233,0,1,1,4,2,6,18,1,940
66652fbf293428f1f44f8ea0,2022-06-04,Negeri Sembilan,1587,92,1507,0,1,1,0,6,6,9,1,985
66652fbf293428f1f44f8ea1,2022-06-04,Pahang,2108,155,1988,0,2,2,0,0,0,7,2,1221
66652fbf293428f1f44f8ea2,2022-06-04,Perak,5320,467,5218,5,15,20,2,11,13,57,9,3151
66652fbf293428f1f44f8ea3,2022-06-04,Perlis,503,52,484,5,3,8,4,0,4,7,6,299
66652fbf293428f1f44f8ea4,2022-06-04,Pulau Pinang,1297,167,1236,1,2,3,1,5,6,14,1,597
66652fbf293428f1f44f8ea5,2022-06-04,Sabah,4344,1028,4126,67,5,72,69,4,73,21,153,2362
66652fbf293428f1f44f8ea6,2022-06-04,Sarawak,3909,800,3756,44,1,45,19,4,23,19,66,2204
66652fbf293428f1f44f8ea7,2022-06-04,Selangor,4978,1250,4829,101,40,141,114,23,137,95,211,3259
66652fbf293428f1f44f8ea8,2022-06-04,Terengganu,1593,423,1548,0,2,2,0,0,0,7,0,1100
66652fbf293428f1f44f8ea9,2022-06-04,W.P. Kuala Lumpur,4135,215,4037,4,6,10,5,6,11,43,5,1016
66652fbf293428f1f44f8eaa,2022-06-04,W.P. Labuan,193,71,186,0,0,0,0,1,1,0,0,76
66652fbf293428f1f44f8eab,2022-06-04,W.P. Putrajaya,609,83,585,8,2,10,9,1,10,5,3,304
66652fbf293428f1f44f8eac,2022-06-05,Johor,4175,1290,4063,69,14,83,43,11,54,40,59,2859
66652fbf293428f1f44f8ead,2022-06-05,Kedah,2755,390,2682,28,1,29,13,5,18,17,34,1919
66652fbf293428f1f44f8eae,2022-06-05,Kelantan,2954,750,2796,6,1,7,11,2,13,7,5,1733
66652fbf293428f1f44f8eaf,2022-06-05,Melaka,1315,262,1233,4,5,9,1,4,5,19,4,922
66652fbf293428f1f44f8eb0,2022-06-05,Negeri Sembilan,1587,92,1507,0,3,3,0,1,1,11,1,891
66652fbf293428f1f44f8eb1,2022-06-05,Pahang,2108,155,1988,1,2,3,0,3,3,9,1,1187
66652fbf293428f1f44f8eb2,2022-06-05,Perak,5320,467,5218,1,16,17,3,15,18,54,10,3064
66652fbf293428f1f44f8eb3,2022-06-05,Perlis,503,52,484,7,0,7,5,0,5,7,8,300
66652fbf293428f1f44f8eb4,2022-06-05,Pulau Pinang,1297,167,1236,0,3,3,1,2,3,17,0,616
66652fbf293428f1f44f8eb5,2022-06-05,Sabah,4344,1028,4126,48,7,55,60,5,65,21,135,2288
66652fbf293428f1f44f8eb6,2022-06-05,Sarawak,3909,800,3756,27,5,32,25,3,28,23,65,2171
66652fbf293428f1f44f8eb7,2022-06-05,Selangor,4978,1250,4829,93,31,124,70,13,83,87,213,3089
66652fbf293428f1f44f8eb8,2022-06-05,Terengganu,1593,423,1551,0,2,2,0,1,1,6,0,1147
66652fbf293428f1f44f8eb9,2022-06-05,W.P. Kuala Lumpur,4135,215,4037,1,6,7,3,10,13,39,3,1985
66652fbf293428f1f44f8eba,2022-06-05,W.P. Labuan,193,71,186,0,1,1,0,0,0,1,0,73
66652fbf293428f1f44f8ebb,2022-06-05,W.P. Putrajaya,609,83,585,8,3,11,8,1,9,6,2,293
66652fbf293428f1f44f8ebc,2022-06-06,Johor,4175,1290,4063,84,8,92,45,8,53,41,64,2741
66652fbf293428f1f44f8ebd,2022-06-06,Kedah,2755,350,2682,15,2,17,13,4,17,14,32,1918
66652fbf293428f1f44f8ebe,2022-06-06,Kelantan,2954,750,2796,16,4,20,2,3,5,8,19,1714
66652fbf293428f1f44f8ebf,2022-06-06,Melaka,1315,262,1233,1,2,3,4,2,6,19,1,893
66652fbf293428f1f44f8ec0,2022-06-06,Negeri Sembilan,1587,92,1507,0,2,2,1,5,6,8,0,856
66652fbf293428f1f44f8ec1,2022-06-06,Pahang,2108,155,1988,1,3,4,0,2,2,9,1,1179
66652fbf293428f1f44f8ec2,2022-06-06,Perak,5320,467,5218,0,7,7,5,12,17,47,4,2033
66652fbf293428f1f44f8ec3,2022-06-06,Perlis,503,52,484,5,0,5,4,1,5,6,9,291
66652fbf293428f1f44f8ec4,2022-06-06,Pulau Pinang,1297,167,1236,0,4,4,0,6,6,15,0,615
66652fbf293428f1f44f8ec5,2022-06-06,Sabah,4344,1028,4126,58,3,61,51,3,54,22,154,2241
66652fbf293428f1f44f8ec6,2022-06-06,Sarawak,3909,800,3756,37,3,40,23,5,28,24,68,2210
66652fbf293428f1f44f8ec7,2022-06-06,Selangor,4978,1250,4829,89,37,126,89,19,108,93,210,3056
66652fbf293428f1f44f8ec8,2022-06-06,Terengganu,1593,423,1551,0,1,1,0,1,1,4,0,1158
66652fbf293428f1f44f8ec9,2022-06-06,W.P. Kuala Lumpur,4135,215,4037,2,2,4,0,5,5,36,4,1900
66652fbf293428f1f44f8eca,2022-06-06,W.P. Labuan,193,71,186,0,0,0,0,0,0,1,0,58
66652fbf293428f1f44f8ecb,2022-06-06,W.P. Putrajaya,609,83,585,9,1,10,4,2,6,4,7,291
66652fbf293428f1f44f8ecc,2022-06-07,Johor,4175,1290,4063,75,9,84,52,8,60,40,49,2920
66652fbf293428f1f44f8ecd,2022-06-07,Kedah,2755,350,2682,15,10,25,16,4,20,20,22,2037
66652fbf293428f1f44f8ece,2022-06-07,Kelantan,2954,750,2796,10,0,10,8,4,12,4,21,1823
66652fbf293428f1f44f8ecf,2022-06-07,Melaka,1315,262,1233,5,2,7,2,4,6,17,4,919
66652fbf293428f1f44f8ed0,2022-06-07,Negeri Sembilan,1587,92,1507,0,6,6,0,2,2,12,0,1004
66652fbf293428f1f44f8ed1,2022-06-07,Pahang,2108,155,1988,1,4,5,0,1,1,11,2,1238
66652fbf293428f1f44f8ed2,2022-06-07,Perak,5320,443,5218,0,7,7,0,7,7,48,4,3218
66652fbf293428f1f44f8ed3,2022-06-07,Perlis,503,52,484,6,2,8,6,0,6,7,14,301
66652fbf293428f1f44f8ed4,2022-06-07,Pulau Pinang,1297,167,1236,2,4,6,0,3,3,15,2,629
66652fbf293428f1f44f8ed5,2022-06-07,Sabah,4344,978,4129,48,8,56,66,6,72,22,138,2412
66652fbf293428f1f44f8ed6,2022-06-07,Sarawak,3909,800,3756,34,6,40,29,4,33,24,78,2339
66652fbf293428f1f44f8ed7,2022-06-07,Selangor,4978,1250,4829,101,34,135,89,12,101,101,208,3286
66652fbf293428f1f44f8ed8,2022-06-07,Terengganu,1593,423,1551,0,0,0,0,2,2,3,0,1180
66652fbf293428f1f44f8ed9,2022-06-07,W.P. Kuala Lumpur,4135,215,4037,1,11,12,2,3,5,41,2,2042
66652fbf293428f1f44f8eda,2022-06-07,W.P. Labuan,193,71,186,0,0,0,0,1,1,0,0,71
66652fbf293428f1f44f8edb,2022-06-07,W.P. Putrajaya,609,83,585,2,4,6,3,1,4,6,3,286
66652fbf293428f1f44f8edc,2022-06-08,Johor,4175,1290,4063,85,16,101,52,18,70,47,64,3009
66652fbf293428f1f44f8edd,2022-06-08,Kedah,2755,350,2682,22,7,29,11,2,13,23,27,2081
66652fbf293428f1f44f8ede,2022-06-08,Kelantan,2954,750,2796,9,3,12,12,3,15,4,18,1869
66652fbf293428f1f44f8edf,2022-06-08,Melaka,1315,262,1233,3,4,7,4,5,9,16,3,942
66652fbf293428f1f44f8ee0,2022-06-08,Negeri Sembilan,1587,92,1507,0,5,5,0,5,5,12,0,990
66652fbf293428f1f44f8ee1,2022-06-08,Pahang,2108,155,1988,0,4,4,0,1,1,14,2,1338
66652fbf293428f1f44f8ee2,2022-06-08,Perak,5320,443,5218,0,6,6,0,10,10,43,4,3268
66652fbf293428f1f44f8ee3,2022-06-08,Perlis,503,52,484,7,3,10,4,1,5,9,9,319
66652fbf293428f1f44f8ee4,2022-06-08,Pulau Pinang,1297,167,1236,0,6,6,1,2,3,19,1,625
66652fbf293428f1f44f8ee5,2022-06-08,Sabah,4344,978,4129,59,6,65,50,6,56,22,135,2496
66652fbf293428f1f44f8ee6,2022-06-08,Sarawak,3909,800,3756,57,2,59,29,6,35,20,78,2451
66652fbf293428f1f44f8ee7,2022-06-08,Selangor,4978,1250,4829,116,32,148,98,23,121,89,224,3402
66652fbf293428f1f44f8ee8,2022-06-08,Terengganu,1593,423,1551,1,3,4,0,3,3,3,1,1198
66652fbf293428f1f44f8ee9,2022-06-08,W.P. Kuala Lumpur,4135,215,4037,0,5,5,1,7,8,39,1,1042
66652fbf293428f1f44f8eea,2022-06-08,W.P. Labuan,193,71,186,0,0,0,0,0,0,0,0,66
66652fbf293428f1f44f8eeb,2022-06-08,W.P. Putrajaya,609,83,585,7,2,9,0,2,2,6,8,322
66652fbf293428f1f44f8eec,2022-06-09,Johor,4175,1290,4063,72,9,81,48,9,57,43,62,2940
66652fbf293428f1f44f8eed,2022-06-09,Kedah,2755,350,2682,20,8,28,19,4,23,25,27,2028
66652fbf293428f1f44f8eee,2022-06-09,Kelantan,2954,750,2796,9,3,12,15,1,16,7,12,1882
66652fbf293428f1f44f8eef,2022-06-09,Melaka,1315,262,1233,2,5,7,3,5,8,16,2,989
66652fbf293428f1f44f8ef0,2022-06-09,Negeri Sembilan,1587,92,1507,0,3,3,0,1,1,14,0,978
66652fbf293428f1f44f8ef1,2022-06-09,Pahang,2108,155,1988,1,7,8,2,1,3,20,1,1343
66652fbf293428f1f44f8ef2,2022-06-09,Perak,5320,443,5218,0,17,17,1,11,12,47,8,3337
66652fbf293428f1f44f8ef3,2022-06-09,Perlis,503,52,484,5,2,7,6,3,9,9,8,326
66652fbf293428f1f44f8ef4,2022-06-09,Pulau Pinang,1297,167,1236,0,6,6,0,1,1,19,1,621
66652fbf293428f1f44f8ef5,2022-06-09,Sabah,4344,978,4129,75,9,84,65,4,69,28,146,2537
66652fbf293428f1f44f8ef6,2022-06-09,Sarawak,3909,800,3756,29,3,32,26,3,29,22,81,2512
66652fbf293428f1f44f8ef7,2022-06-09,Selangor,4978,1250,4829,112,39,151,125,23,148,94,201,3441
66652fbf293428f1f44f8ef8,2022-06-09,Terengganu,1593,423,1551,1,1,2,0,1,1,3,2,1224
66652fbf293428f1f44f8ef9,2022-06-09,W.P. Kuala Lumpur,4135,215,4037,8,7,15,1,9,10,38,10,1053
