date,state,daily_partial,daily_full,daily_booster,daily_booster2,daily,cumul_partial,cumul_full,cumul_booster,cumul_booster2,cumul
2024-03-03,Sabah,0,0,0,0,0,2616269,2527141,942033,21919,5973248
2024-03-03,Sarawak,0,0,0,0,0,2510973,2434389,1595196,101676,6641037
2024-03-03,Selangor,0,0,0,0,0,5263542,5182250,4101055,254196,14787564
2024-03-03,Terengganu,0,0,4,0,4,937560,918918,362184,6206,2219206
2024-03-03,W.P. Kuala Lumpur,1,0,0,0,1,3254785,3173070,1747509,168518,8341426
2024-03-03,W.P. Labuan,0,0,0,0,0,89689,85389,50274,1051,226401
2024-03-03,W.P. Putrajaya,0,0,0,0,0,166602,165702,86806,8522,427563
2024-03-04,Johor,0,0,13,5,18,3357206,3303341,2164722,91767,8910067
2024-03-04,Kedah,0,0,0,1,1,1698707,1666300,757685,22319,4134554
2024-03-04,Kelantan,0,0,0,0,0,1253380,1227136,345369,6376,2823734
2024-03-04,Melaka,0,0,2,1,3,795578,781922,549930,23919,2148181
2024-03-04,Negeri Sembilan,0,0,0,0,0,1033942,1018509,665681,29699,2745693
2024-03-04,Pahang,0,0,1,0,1,1280863,1254410,636294,17736,3179262
2024-03-04,Perak,0,0,4,1,5,2025801,1983841,1175998,42877,5213781
2024-03-04,Perlis,0,0,0,0,0,217073,213564,80354,1389,511726
2024-03-04,Pulau Pinang,0,0,0,0,0,1636049,1614998,1089465,33607,4369538
2024-03-04,Sabah,0,0,2,1,3,2616269,2527141,942035,21920,5973251
2024-03-04,Sarawak,0,0,0,0,0,2510973,2434389,1595196,101676,6641037
2024-03-04,Selangor,0,0,0,0,0,5263542,5182250,4101055,254196,14787564
2024-03-04,Terengganu,0,0,0,0,0,937560,918918,362184,6206,2219206
2024-03-04,W.P. Kuala Lumpur,0,0,2,0,2,3254785,3173070,1747511,168518,8341428
2024-03-04,W.P. Labuan,0,0,0,0,0,89689,85389,50274,1051,226401
2024-03-04,W.P. Putrajaya,0,0,1,0,1,166602,165702,86807,8522,427564
2024-03-05,Johor,0,2,12,9,23,3357206,3303343,2164734,91776,8910090
2024-03-05,Kedah,0,0,3,0,3,1698707,1666300,757688,22319,4134557
2024-03-05,Kelantan,0,0,13,0,13,1253380,1227136,345382,6376,2823747
2024-03-05,Melaka,0,0,1,0,1,795578,781922,549931,23919,2148182
2024-03-05,Negeri Sembilan,0,0,0,2,2,1033942,1018509,665681,29701,2745695
2024-03-05,Pahang,0,0,7,0,7,1280863,1254410,636301,17736,3179269
2024-03-05,Perak,0,1,4,0,5,2025801,1983842,1176002,42877,5213786
2024-03-05,Perlis,0,0,0,0,0,217073,213564,80354,1389,511726
2024-03-05,Pulau Pinang,0,0,0,0,0,1636049,1614998,1089465,33607,4369538
2024-03-05,Sabah,0,0,4,0,4,2616269,2527141,942039,21920,5973255
2024-03-05,Sarawak,0,0,2,3,5,2510973,2434389,1595198,101679,6641042
2024-03-05,Selangor,4,0,0,0,4,5263546,5182250,4101055,254196,14787568
2024-03-05,Terengganu,0,0,6,0,6,937560,918918,362190,6206,2219212
2024-03-05,W.P. Kuala Lumpur,2,1,1,1,5,3254787,3173071,1747512,168519,8341433
2024-03-05,W.P. Labuan,0,0,0,0,0,89689,85389,50274,1051,226401
2024-03-05,W.P. Putrajaya,0,0,0,0,0,166602,165702,86807,8522,427564
2024-03-06,Johor,1,0,11,7,19,3357207,3303343,2164745,91783,8910109
2024-03-06,Kedah,0,0,0,0,0,1698707,1666300,757688,22319,4134557
2024-03-06,Kelantan,0,0,15,0,15,1253380,1227136,345397,6376,2823762
2024-03-06,Melaka,0,0,0,0,0,795578,781922,549931,23919,2148182
2024-03-06,Negeri Sembilan,0,0,0,0,0,1033942,1018509,665681,29701,2745695
2024-03-06,Pahang,0,0,6,0,6,1280863,1254410,636307,17736,3179275
2024-03-06,Perak,1,0,0,0,1,2025802,1983842,1176002,42877,5213787
2024-03-06,Perlis,0,0,1,0,1,217073,213564,80355,1389,511727
2024-03-06,Pulau Pinang,0,0,0,0,0,1636049,1614998,1089465,33607,4369538
2024-03-06,Sabah,0,0,2,0,2,2616269,2527141,942041,21920,5973257
2024-03-06,Sarawak,0,1,5,1,7,2510973,2434390,1595203,101680,6641049
2024-03-06,Selangor,0,0,1,0,1,5263546,5182250,4101056,254196,14787569
2024-03-06,Terengganu,0,0,2,0,2,937560,918918,362192,6206,2219214
2024-03-06,W.P. Kuala Lumpur,1,0,4,3,8,3254788,3173071,1747516,168522,8341441
2024-03-06,W.P. Labuan,0,0,0,0,0,89689,85389,50274,1051,226401
2024-03-06,W.P. Putrajaya,0,0,0,1,1,166602,165702,86807,8523,427565
2024-03-07,Johor,0,3,11,3,17,3357207,3303346,2164756,91786,8910126
2024-03-07,Kedah,0,0,5,1,6,1698707,1666300,757693,22320,4134563
2024-03-07,Kelantan,1,0,15,1,17,1253381,1227136,345412,6377,2823779
2024-03-07,Melaka,0,0,3,2,5,795578,781922,549934,23921,2148187
2024-03-07,Negeri Sembilan,0,0,1,0,1,1033942,1018509,665682,29701,2745696
2024-03-07,Pahang,0,0,0,0,0,1280863,1254410,636307,17736,3179275
2024-03-07,Perak,0,1,1,0,2,2025802,1983843,1176003,42877,5213789
2024-03-07,Perlis,0,0,0,0,0,217073,213564,80355,1389,511727
2024-03-07,Pulau Pinang,0,0,2,0,2,1636049,1614998,1089467,33607,4369540
2024-03-07,Sabah,0,0,5,2,7,2616269,2527141,942046,21922,5973264
2024-03-07,Sarawak,0,0,2,0,2,2510973,2434390,1595205,101680,6641051
2024-03-07,Selangor,0,0,0,1,1,5263546,5182250,4101056,254197,14787570
2024-03-07,Terengganu,0,1,4,0,5,937560,918919,362196,6206,2219219
2024-03-07,W.P. Kuala Lumpur,0,2,0,2,4,3254788,3173073,1747516,168524,8341445
2024-03-07,W.P. Labuan,0,0,0,0,0,89689,85389,50274,1051,226401
2024-03-07,W.P. Putrajaya,0,0,0,0,0,166602,165702,86807,8523,427565
2024-03-08,Johor,4,1,10,6,21,3357211,3303347,2164766,91792,8910147
2024-03-08,Kedah,0,0,0,0,0,1698707,1666300,757693,22320,4134563
2024-03-08,Kelantan,0,0,0,0,0,1253381,1227136,345412,6377,2823779
2024-03-08,Melaka,1,0,0,0,1,795579,781922,549934,23921,2148188
2024-03-08,Negeri Sembilan,0,0,5,4,9,1033942,1018509,665687,29705,2745705
2024-03-08,Pahang,0,0,7,1,8,1280863,1254410,636314,17737,3179283
2024-03-08,Perak,3,0,1,1,5,2025805,1983843,1176004,42878,5213794
2024-03-08,Perlis,0,0,0,0,0,217073,213564,80355,1389,511727
2024-03-08,Pulau Pinang,0,0,3,0,3,1636049,1614998,1089470,33607,4369543
2024-03-08,Sabah,0,0,12,1,13,2616269,2527141,942058,21923,5973277
2024-03-08,Sarawak,0,0,8,10,18,2510973,2434390,1595213,101690,6641069
2024-03-08,Selangor,0,0,3,5,8,5263546,5182250,4101059,254202,14787578
2024-03-08,Terengganu,0,0,0,0,0,937560,918919,362196,6206,2219219
2024-03-08,W.P. Kuala Lumpur,2,1,3,2,8,3254790,3173074,1747519,168526,8341453
2024-03-08,W.P. Labuan,0,0,0,0,0,89689,85389,50274,1051,226401
2024-03-08,W.P. Putrajaya,0,0,0,0,0,166602,165702,86807,8523,427565
2024-03-09,Johor,1,1,1,6,9,3357212,3303348,2164767,91798,8910156
2024-03-09,Kedah,0,0,0,0,0,1698707,1666300,757693,22320,4134563
2024-03-09,Kelantan,0,1,0,0,1,1253381,1227137,345412,6377,2823780
2024-03-09,Melaka,0,0,0,0,0,795579,781922,549934,23921,2148188
2024-03-09,Negeri Sembilan,0,0,0,0,0,1033942,1018509,665687,29705,2745705
2024-03-09,Pahang,0,0,0,0,0,1280863,1254410,636314,17737,3179283
2024-03-09,Perak,0,1,0,0,1,2025805,1983844,1176004,42878,5213795
2024-03-09,Perlis,0,0,0,0,0,217073,213564,80355,1389,511727
2024-03-09,Pulau Pinang,0,0,0,0,0,1636049,1614998,1089470,33607,4369543
2024-03-09,Sabah,1,5,0,0,6,2616270,2527146,942058,21923,5973283
2024-03-09,Sarawak,0,0,0,0,0,2510973,2434390,1595213,101690,6641069
2024-03-09,Selangor,0,2,1,1,4,5263546,5182252,4101060,254203,14787582
2024-03-09,Terengganu,0,0,0,0,0,937560,918919,362196,6206,2219219
2024-03-09,W.P. Kuala Lumpur,0,3,1,0,4,3254790,3173077,1747520,168526,8341457
2024-03-09,W.P. Labuan,0,0,0,0,0,89689,85389,50274,1051,226401
2024-03-09,W.P. Putrajaya,0,0,0,0,0,166602,165702,86807,8523,427565
2024-03-10,Johor,0,2,13,4,19,3357212,3303350,2164780,91802,8910175
2024-03-10,Kedah,0,0,4,0,4,1698707,1666300,757697,22320,4134567
2024-03-10,Kelantan,0,0,9,1,10,1253381,1227137,345421,6378,2823790
2024-03-10,Melaka,0,0,0,0,0,795579,781922,549934,23921,2148188
2024-03-10,Negeri Sembilan,0,0,0,0,0,1033942,1018509,665687,29705,2745705
2024-03-10,Pahang,0,0,0,0,0,1280863,1254410,636314,17737,3179283
2024-03-10,Perak,0,0,0,0,0,2025805,1983844,1176004,42878,5213795
2024-03-10,Perlis,0,0,0,0,0,217073,213564,80355,1389,511727
2024-03-10,Pulau Pinang,0,0,0,0,0,1636049,1614998,1089470,33607,4369543
2024-03-10,Sabah,0,0,1,0,1,2616270,2527146,942059,21923,5973284
2024-03-10,Sarawak,0,0,1,0,1,2510973,2434390,1595214,101690,6641070
2024-03-10,Selangor,0,0,0,0,0,5263546,5182252,4101060,254203,14787582
2024-03-10,Terengganu,0,0,0,0,0,937560,918919,362196,6206,2219219
2024-03-10,W.P. Kuala Lumpur,0,1,0,0,1,3254790,3173078,1747520,168526,8341458
2024-03-10,W.P. Labuan,0,0,0,0,0,89689,85389,50274,1051,226401
2024-03-10,W.P. Putrajaya,0,0,0,0,0,166602,165702,86807,8523,427565
2024-03-11,Johor,0,0,8,4,12,3357212,3303350,2164788,91806,8910187
2024-03-11,Kedah,0,0,0,0,0,1698707,1666300,757697,22320,4134567
2024-03-11,Kelantan,0,0,7,0,7,1253381,1227137,345428,6378,2823797
2024-03-11,Melaka,0,0,3,0,3,795579,781922,549937,23921,2148191
2024-03-11,Negeri Sembilan,0,0,0,0,0,1033942,1018509,665687,29705,2745705
2024-03-11,Pahang,0,1,3,1,5,1280863,1254411,636317,17738,3179288
2024-03-11,Perak,0,0,1,0,1,2025805,1983844,1176005,42878,5213796
2024-03-11,Perlis,0,0,0,0,0,217073,213564,80355,1389,511727
2024-03-11,Pulau Pinang,0,0,1,0,1,1636049,1614998,1089471,33607,4369544
2024-03-11,Sabah,1,0,3,1,5,2616271,2527146,942062,21924,5973289
2024-03-11,Sarawak,0,0,2,2,4,2510973,2434390,1595216,101692,6641074
2024-03-11,Selangor,0,0,1,0,1,5263546,5182252,4101061,254203,14787583
2024-03-11,Terengganu,0,0,4,0,4,937560,918919,362200,6206,2219223
2024-03-11,W.P. Kuala Lumpur,1,1,4,0,6,3254791,3173079,1747524,168526,8341464
2024-03-11,W.P. Labuan,0,0,0,0,0,89689,85389,50274,1051,226401
2024-03-11,W.P. Putrajaya,0,0,0,0,0,166602,165702,86807,8523,427565
2024-03-12,Johor,0,0,1,0,1,3357212,3303350,2164789,91806,8910188
2024-03-12,Kedah,0,0,0,0,0,1698707,1666300,757697,22320,4134567
2024-03-12,Kelantan,0,0,4,0,4,1253381,1227137,345432,6378,2823801
2024-03-12,Melaka,0,0,0,0,0,795579,781922,549937,23921,2148191
2024-03-12,Negeri Sembilan,0,0,1,0,1,1033942,1018509,665688,29705,2745706
2024-03-12,Pahang,0,0,1,0,1,1280863,1254411,636318,17738,3179289
2024-03-12,Perak,0,0,2,2,4,2025805,1983844,1176007,42880,5213800
2024-03-12,Perlis,0,0,1,0,1,217073,213564,80356,1389,511728
2024-03-12,Pulau Pinang,0,0,0,0,0,1636049,1614998,1089471,33607,4369544
2024-03-12,Sabah,0,0,3,0,3,2616271,2527146,942065,21924,5973292
2024-03-12,Sarawak,0,0,3,7,10,2510973,2434390,1595219,101699,6641084
2024-03-12,Selangor,0,1,1,0,2,5263546,5182253,4101062,254203,14787585
2024-03-12,Terengganu,0,0,1,0,1,937560,918919,362201,6206,2219224
2024-03-12,W.P. Kuala Lumpur,0,1,1,2,4,3254791,3173080,1747525,168528,8341468
2024-03-12,W.P. Labuan,0,0,0,0,0,89689,85389,50274,1051,226401
2024-03-12,W.P. Putrajaya,0,0,1,0,1,166602,165702,86808,8523,427566
2024-03-13,Johor,2,1,20,8,31,3357214,3303351,2164809,91814,8910219
2024-03-13,Kedah,0,0,0,0,0,1698707,1666300,757697,22320,4134567
2024-03-13,Kelantan,0,0,3,1,4,1253381,1227137,345435,6379,2823805
2024-03-13,Melaka,0,0,1,0,1,795579,781922,549938,23921,2148192
2024-03-13,Negeri Sembilan,0,0,1,0,1,1033942,1018509,665689,29705,2745707
2024-03-13,Pahang,0,0,3,0,3,1280863,1254411,636321,17738,3179292
2024-03-13,Perak,0,0,4,1,5,2025805,1983844,1176011,42881,5213805
2024-03-13,Perlis,0,0,0,0,0,217073,213564,80356,1389,511728
2024-03-13,Pulau Pinang,0,0,0,0,0,1636049,1614998,1089471,33607,4369544
2024-03-13,Sabah,0,0,5,1,6,2616271,2527146,942070,21925,5973298
2024-03-13,Sarawak,0,0,0,1,1,2510973,2434390,1595219,101700,6641085
2024-03-13,Selangor,0,0,2,0,2,5263546,5182253,4101064,254203,14787587
2024-03-13,Terengganu,0,0,0,0,0,937560,918919,362201,6206,2219224
2024-03-13,W.P. Kuala Lumpur,0,1,1,2,4,3254791,3173081,1747526,168530,8341472
2024-03-13,W.P. Labuan,0,0,0,0,0,89689,85389,50274,1051,226401
2024-03-13,W.P. Putrajaya,0,0,0,0,0,166602,165702,86808,8523,427566
2024-03-14,Johor,1,2,11,10,24,3357215,3303353,2164820,91824,8910243
2024-03-14,Kedah,1,0,0,1,2,1698708,1666300,757697,22321,4134569
2024-03-14,Kelantan,1,0,8,0,9,1253382,1227137,345443,6379,2823814
2024-03-14,Melaka,0,1,2,1,4,795579,781923,549940,23922,2148196
2024-03-14,Negeri Sembilan,0,0,2,1,3,1033942,1018509,665691,29706,2745710
2024-03-14,Pahang,0,0,1,0,1,1280863,1254411,636322,17738,3179293
2024-03-14,Perak,0,0,0,0,0,2025805,1983844,1176011,42881,5213805
2024-03-14,Perlis,0,0,1,0,1,217073,213564,80357,1389,511729
2024-03-14,Pulau Pinang,0,0,1,1,2,1636049,1614998,1089472,33608,4369546
2024-03-14,Sabah,0,0,2,0,2,2616271,2527146,942072,21925,5973300
2024-03-14,Sarawak,0,0,2,0,2,2510973,2434390,1595221,101700,6641087
2024-03-14,Selangor,0,1,5,1,7,5263546,5182254,4101069,254204,14787594
2024-03-14,Terengganu,0,1,2,0,3,937560,918920,362203,6206,2219227
2024-03-14,W.P. Kuala Lumpur,0,0,2,1,3,3254791,3173081,1747528,168531,8341475
2024-03-14,W.P. Labuan,0,0,0,0,0,89689,85389,50274,1051,226401
2024-03-14,W.P. Putrajaya,0,0,0,0,0,166602,165702,86808,8523,427566
2024-03-15,Johor,1,0,9,6,16,3357216,3303353,2164829,91830,8910259
2024-03-15,Kedah,0,0,0,0,0,1698708,1666300,757697,22321,4134569
2024-03-15,Kelantan,0,0,0,0,0,1253382,1227137,345443,6379,2823814
2024-03-15,Melaka,0,0,0,0,0,795579,781923,549940,23922,2148196
2024-03-15,Negeri Sembilan,0,0,1,1,2,1033942,1018509,665692,29707,2745712
2024-03-15,Pahang,0,0,1,0,1,1280863,1254411,636323,17738,3179294
2024-03-15,Perak,0,0,4,2,6,2025805,1983844,1176015,42883,5213811
2024-03-15,Perlis,0,0,0,0,0,217073,213564,80357,1389,511729
2024-03-15,Pulau Pinang,0,1,4,0,5,1636049,1614999,1089476,33608,4369551
2024-03-15,Sabah,0,0,9,0,9,2616271,2527146,942081,21925,5973309
2024-03-15,Sarawak,0,0,4,1,5,2510973,2434390,1595225,101701,6641092
2024-03-15,Selangor,1,1,4,2,8,5263547,5182255,4101073,254206,14787602
2024-03-15,Terengganu,0,0,1,0,1,937560,918920,362204,6206,2219228
2024-03-15,W.P. Kuala Lumpur,0,2,1,1,4,3254791,3173083,1747529,168532,8341479
2024-03-15,W.P. Labuan,0,0,0,0,0,89689,85389,50274,1051,226401
2024-03-15,W.P. Putrajaya,0,0,0,0,0,166602,165702,86808,8523,427566
2024-03-16,Johor,2,2,9,1,14,3357218,3303355,2164838,91831,8910273
2024-03-16,Kedah,0,0,0,0,0,1698708,1666300,757697,22321,4134569
2024-03-16,Kelantan,0,0,0,0,0,1253382,1227137,345443,6379,2823814
2024-03-16,Melaka,0,0,0,0,0,795579,781923,549940,23922,2148196
2024-03-16,Negeri Sembilan,0,0,0,0,0,1033942,1018509,665692,29707,2745712
2024-03-16,Pahang,0,0,0,0,0,1280863,1254411,636323,17738,3179294
2024-03-16,Perak,0,0,6,1,7,2025805,1983844,1176021,42884,5213818
2024-03-16,Perlis,0,0,0,0,0,217073,213564,80357,1389,511729
2024-03-16,Pulau Pinang,0,0,0,0,0,1636049,1614999,1089476,33608,4369551
2024-03-16,Sabah,0,0,0,0,0,2616271,2527146,942081,21925,5973309
2024-03-16,Sarawak,0,0,0,0,0,2510973,2434390,1595225,101701,6641092
2024-03-16,Selangor,1,1,3,0,5,5263548,5182256,4101076,254206,14787607
2024-03-16,Terengganu,0,0,0,0,0,937560,918920,362204,6206,2219228
2024-03-16,W.P. Kuala Lumpur,4,1,2,0,7,3254795,3173084,1747531,168532,8341486
2024-03-16,W.P. Labuan,0,0,0,0,0,89689,85389,50274,1051,226401
2024-03-16,W.P. Putrajaya,0,0,2,0,2,166602,165702,86810,8523,427568
2024-03-17,Johor,1,1,14,3,19,3357219,3303356,2164852,91834,8910292
2024-03-17,Kedah,1,0,1,0,2,1698709,1666300,757698,22321,4134571
2024-03-17,Kelantan,0,0,10,0,10,1253382,1227137,345453,6379,2823824
2024-03-17,Melaka,0,0,0,0,0,795579,781923,549940,23922,2148196
2024-03-17,Negeri Sembilan,0,0,0,0,0,1033942,1018509,665692,29707,2745712
2024-03-17,Pahang,0,0,0,0,0,1280863,1254411,636323,17738,3179294
2024-03-17,Perak,0,0,1,0,1,2025805,1983844,1176022,42884,5213819
2024-03-17,Perlis,0,0,0,0,0,217073,213564,80357,1389,511729
2024-03-17,Pulau Pinang,0,0,0,0,0,1636049,1614999,1089476,33608,4369551
2024-03-17,Sabah,0,0,0,0,0,2616271,2527146,942081,21925,5973309
2024-03-17,Sarawak,0,0,0,0,0,2510973,2434390,1595225,101701,6641092
2024-03-17,Selangor,1,0,0,0,1,5263549,5182256,4101076,254206,14787608
2024-03-17,Terengganu,0,0,2,0,2,937560,918920,362206,6206,2219230
2024-03-17,W.P. Kuala Lumpur,0,1,3,0,4,3254795,3173085,1747534,168532,8341490
2024-03-17,W.P. Labuan,0,0,0,0,0,89689,85389,50274,1051,226401
2024-03-17,W.P. Putrajaya,0,0,0,0,0,166602,165702,86810,8523,427568
2024-03-18,Johor,0,0,7,6,13,3357219,3303356,2164859,91840,8910305
2024-03-18,Kedah,0,0,0,0,0,1698709,1666300,757698,22321,4134571
2024-03-18,Kelantan,0,0,10,0,10,1253382,1227137,345463,6379,2823834
2024-03-18,Melaka,0,0,2,1,3,795579,781923,549942,23923,2148199
2024-03-18,Negeri Sembilan,0,0,0,0,0,1033942,1018509,665692,29707,2745712
2024-03-18,Pahang,0,0,1,0,1,1280863,1254411,636324,17738,3179295
2024-03-18,Perak,0,0,0,0,0,2025805,1983844,1176022,42884,5213819
2024-03-18,Perlis,0,0,0,0,0,217073,213564,80357,1389,511729
2024-03-18,Pulau Pinang,0,0,0,0,0,1636049,1614999,1089476,33608,4369551
2024-03-18,Sabah,0,0,3,0,3,2616271,2527146,942084,21925,5973312
2024-03-18,Sarawak,0,0,2,1,3,2510973,2434390,1595227,101702,6641095
2024-03-18,Selangor,0,0,2,2,4,5263549,5182256,4101078,254208,14787612
2024-03-18,Terengganu,0,0,0,0,0,937560,918920,362206,6206,2219230
2024-03-18,W.P. Kuala Lumpur,0,1,4,3,8,3254795,3173086,1747538,168535,8341498
2024-03-18,W.P. Labuan,0,0,0,0,0,89689,85389,50274,1051,226401
2024-03-18,W.P. Putrajaya,0,0,0,0,0,166602,165702,86810,8523,427568
2024-03-19,Johor,5,0,7,1,13,3357224,3303356,2164866,91841,8910318
2024-03-19,Kedah,0,0,0,0,0,1698709,1666300,757698,22321,4134571
2024-03-19,Kelantan,0,0,3,2,5,1253382,1227137,345466,6381,2823839
2024-03-19,Melaka,0,0,0,0,0,795579,781923,549942,23923,2148199
2024-03-19,Negeri Sembilan,0,0,0,0,0,1033942,1018509,665692,29707,2745712
2024-03-19,Pahang,0,0,0,0,0,1280863,1254411,636324,17738,3179295
2024-03-19,Perak,0,0,2,0,2,2025805,1983844,1176024,42884,5213821
2024-03-19,Perlis,0,0,0,0,0,217073,213564,80357,1389,511729
2024-03-19,Pulau Pinang,1,0,0,1,2,1636050,1614999,1089476,33609,4369553
2024-03-19,Sabah,0,0,1,0,1,2616271,2527146,942085,21925,5973313
2024-03-19,Sarawak,0,0,2,0,2,2510973,2434390,1595229,101702,6641097
2024-03-19,Selangor,1,0,0,0,1,5263550,5182256,4101078,254208,14787613
2024-03-19,Terengganu,0,0,2,0,2,937560,918920,362208,6206,2219232
2024-03-19,W.P. Kuala Lumpur,4,0,2,1,7,3254799,3173086,1747540,168536,8341505
2024-03-19,W.P. Labuan,0,0,0,0,0,89689,85389,50274,1051,226401
2024-03-19,W.P. Putrajaya,0,0,0,1,1,166602,165702,86810,8524,427569
2024-03-20,Johor,0,1,14,5,20,3357224,3303357,2164880,91846,8910338
2024-03-20,Kedah,0,0,0,0,0,1698709,1666300,757698,22321,4134571
2024-03-20,Kelantan,0,0,5,0,5,1253382,1227137,345471,6381,2823844
2024-03-20,Melaka,0,0,0,0,0,795579,781923,549942,23923,2148199
2024-03-20,Negeri Sembilan,0,0,0,1,1,1033942,1018509,665692,29708,2745713
2024-03-20,Pahang,0,0,0,0,0,1280863,1254411,636324,17738,3179295
2024-03-20,Perak,0,0,1,0,1,2025805,1983844,1176025,42884,5213822
2024-03-20,Perlis,0,0,0,0,0,217073,213564,80357,1389,511729
2024-03-20,Pulau Pinang,0,0,0,0,0,1636050,1614999,1089476,33609,4369553
2024-03-20,Sabah,2,0,1,0,3,2616273,2527146,942086,21925,5973316
2024-03-20,Sarawak,0,0,1,2,3,2510973,2434390,1595230,101704,6641100
2024-03-20,Selangor,0,0,3,1,4,5263550,5182256,4101081,254209,14787617
2024-03-20,Terengganu,0,1,1,0,2,937560,918921,362209,6206,2219234
2024-03-20,W.P. Kuala Lumpur,0,0,2,2,4,3254799,3173086,1747542,168538,8341509
2024-03-20,W.P. Labuan,0,0,0,0,0,89689,85389,50274,1051,226401
2024-03-20,W.P. Putrajaya,0,0,0,0,0,166602,165702,86810,8524,427569
2024-03-21,Johor,1,1,9,2,13,3357225,3303358,2164889,91848,8910351
2024-03-21,Kedah,0,1,3,0,4,1698709,1666301,757701,22321,4134575
2024-03-21,Kelantan,0,0,12,0,12,1253382,1227137,345483,6381,2823856
2024-03-21,Melaka,0,0,3,0,3,795579,781923,549945,23923,2148202
2024-03-21,Negeri Sembilan,0,0,0,1,1,1033942,1018509,665692,29709,2745714
2024-03-21,Pahang,0,0,0,0,0,1280863,1254411,636324,17738,3179295
2024-03-21,Perak,0,0,0,0,0,2025805,1983844,1176025,42884,5213822
2024-03-21,Perlis,0,0,0,0,0,217073,213564,80357,1389,511729
2024-03-21,Pulau Pinang,0,0,1,1,2,1636050,1614999,1089477,33610,4369555
2024-03-21,Sabah,1,0,3,1,5,2616274,2527146,942089,21926,5973321
2024-03-21,Sarawak,0,0,0,1,1,2510973,2434390,1595230,101705,6641101
2024-03-21,Selangor,0,1,3,1,5,5263550,5182257,4101084,254210,14787622
2024-03-21,Terengganu,0,0,2,0,2,937560,918921,362211,6206,2219236
2024-03-21,W.P. Kuala Lumpur,0,0,3,2,5,3254799,3173086,1747545,168540,8341514
2024-03-21,W.P. Labuan,0,0,0,0,0,89689,85389,50274,1051,226401
2024-03-21,W.P. Putrajaya,0,0,1,0,1,166602,165702,86811,8524,427570
2024-03-22,Johor,2,0,6,9,17,3357227,3303358,2164895,91857,8910368
2024-03-22,Kedah,0,0,0,0,0,1698709,1666301,757701,22321,4134575
2024-03-22,Kelantan,0,0,0,0,0,1253382,1227137,345483,6381,2823856
2024-03-22,Melaka,0,0,5,0,5,795579,781923,549950,23923,2148207
2024-03-22,Negeri Sembilan,0,2,3,1,6,1033942,1018511,665695,29710,2745720
2024-03-22,Pahang,0,0,3,0,3,1280863,1254411,636327,17738,3179298
2024-03-22,Perak,0,2,7,0,9,2025805,1983846,1176032,42884,5213831
2024-03-22,Perlis,0,0,0,0,0,217073,213564,80357,1389,511729
2024-03-22,Pulau Pinang,0,0,6,1,7,1636050,1614999,1089483,33611,4369562
2024-03-22,Sabah,0,0,2,0,2,2616274,2527146,942091,21926,5973323
2024-03-22,Sarawak,0,0,1,1,2,2510973,2434390,1595231,101706,6641103
2024-03-22,Selangor,2,0,10,2,14,5263552,5182257,4101094,254212,14787636
2024-03-22,Terengganu,0,0,0,0,0,937560,918921,362211,6206,2219236
2024-03-22,W.P. Kuala Lumpur,2,0,1,0,3,3254801,3173086,1747546,168540,8341517
2024-03-22,W.P. Labuan,0,0,0,0,0,89689,85389,50274,1051,226401
2024-03-22,W.P. Putrajaya,0,0,0,1,1,166602,165702,86811,8525,427571
2024-03-23,Johor,1,2,1,3,7,3357228,3303360,2164896,91860,8910375
2024-03-23,Kedah,0,4,0,0,4,1698709,1666305,757701,22321,4134579
2024-03-23,Kelantan,0,0,0,0,0,1253382,1227137,345483,6381,2823856
2024-03-23,Melaka,0,0,0,0,0,795579,781923,549950,23923,2148207
2024-03-23,Negeri Sembilan,0,0,0,0,0,1033942,1018511,665695,29710,2745720
2024-03-23,Pahang,0,0,0,0,0,1280863,1254411,636327,17738,3179298
2024-03-23,Perak,0,0,3,0,3,2025805,1983846,1176035,42884,5213834
2024-03-23,Perlis,0,0,0,0,0,217073,213564,80357,1389,511729
2024-03-23,Pulau Pinang,0,0,1,0,1,1636050,1614999,1089484,33611,4369563
2024-03-23,Sabah,0,0,0,0,0,2616274,2527146,942091,21926,5973323
2024-03-23,Sarawak,0,0,0,0,0,2510973,2434390,1595231,101706,6641103
2024-03-23,Selangor,0,0,0,0,0,5263552,5182257,4101094,254212,14787636
2024-03-23,Terengganu,0,0,0,0,0,937560,918921,362211,6206,2219236
2024-03-23,W.P. Kuala Lumpur,0,0,0,0,0,3254801,3173086,1747546,168540,8341517
2024-03-23,W.P. Labuan,0,0,0,0,0,89689,85389,50274,1051,226401
2024-03-23,W.P. Putrajaya,0,0,0,0,0,166602,165702,86811,8525,427571
2024-03-24,Johor,1,0,8,0,9,3357229,3303360,2164904,91860,8910384
2024-03-24,Kedah,0,0,2,0,2,1698709,1666305,757703,22321,4134581
2024-03-24,Kelantan,0,0,5,0,5,1253382,1227137,345488,6381,2823861
2024-03-24,Melaka,0,0,0,0,0,795579,781923,549950,23923,2148207
2024-03-24,Negeri Sembilan,0,0,0,0,0,1033942,1018511,665695,29710,2745720
2024-03-24,Pahang,0,0,0,0,0,1280863,1254411,636327,17738,3179298
2024-03-24,Perak,0,0,0,0,0,2025805,1983846,1176035,42884,5213834
2024-03-24,Perlis,0,0,0,0,0,217073,213564,80357,1389,511729
2024-03-24,Pulau Pinang,0,0,0,0,0,1636050,1614999,1089484,33611,4369563
