index,_id,date,state,cases_new,cases_unvax,cases_pvax,cases_fvax,cases_boost,cases_child,cases_adolescent,cases_adult,cases_elderly
14151,66652ec2293428f1f44e28f9,2022-06-27,Perlis,11,1,0,5,5,1,3,7,0
14152,66652ec2293428f1f44e28fa,2022-06-27,Pulau Pinang,169,12,0,26,131,22,3,119,25
14153,66652ec2293428f1f44e28fb,2022-06-27,Sabah,123,10,1,43,69,7,34,75,7
14154,66652ec2293428f1f44e28fc,2022-06-27,Sarawak,34,4,1,3,26,3,1,20,10
14155,66652ec2293428f1f44e28fd,2022-06-27,Selangor,615,50,9,112,444,49,38,460,68
14156,66652ec2293428f1f44e28fe,2022-06-27,Terengganu,30,5,0,5,20,2,1,23,4
14157,66652ec2293428f1f44e28ff,2022-06-27,W.P. Kuala Lumpur,450,21,6,67,356,24,31,355,35
14158,66652ec2293428f1f44e2900,2022-06-27,W.P. Labuan,1,0,0,1,0,1,0,0,0
14159,66652ec2293428f1f44e2901,2022-06-27,W.P. Putrajaya,4,1,0,2,1,1,1,2,0
14160,66652ec2293428f1f44e2902,2022-06-28,Johor,54,4,0,8,42,4,0,37,13
14161,66652ec2293428f1f44e2903,2022-06-28,Kedah,52,9,2,16,25,8,1,33,10
14162,66652ec2293428f1f44e2904,2022-06-28,Kelantan,25,5,1,6,13,5,1,15,4
14163,66652ec2293428f1f44e2905,2022-06-28,Melaka,54,4,0,13,37,4,3,41,6
14164,66652ec2293428f1f44e2906,2022-06-28,Negeri Sembilan,83,10,1,18,54,13,4,57,9
14165,66652ec2293428f1f44e2907,2022-06-28,Pahang,31,4,1,10,16,3,1,18,9
14166,66652ec2293428f1f44e2908,2022-06-28,Perak,103,9,1,22,71,9,5,68,20
14167,66652ec2293428f1f44e2909,2022-06-28,Perlis,8,2,0,3,3,2,0,3,3
14168,66652ec2293428f1f44e290a,2022-06-28,Pulau Pinang,111,8,1,21,81,11,4,73,23
14169,66652ec2293428f1f44e290b,2022-06-28,Sabah,160,12,2,58,88,13,27,108,11
14170,66652ec2293428f1f44e290c,2022-06-28,Sarawak,52,7,0,9,36,4,5,33,10
14171,66652ec2293428f1f44e290d,2022-06-28,Selangor,442,41,7,73,321,28,24,348,42
14172,66652ec2293428f1f44e290e,2022-06-28,Terengganu,20,1,0,3,16,1,1,16,2
14173,66652ec2293428f1f44e290f,2022-06-28,W.P. Kuala Lumpur,745,54,6,145,540,67,66,560,52
14174,66652ec2293428f1f44e2910,2022-06-28,W.P. Labuan,14,3,1,2,8,4,0,7,3
14175,66652ec2293428f1f44e2911,2022-06-28,W.P. Putrajaya,71,2,1,17,51,6,5,60,0
14176,66652ec2293428f1f44e2912,2022-06-29,Johor,66,8,0,15,43,6,1,52,7
14177,66652ec2293428f1f44e2913,2022-06-29,Kedah,57,9,1,13,34,4,2,39,12
14178,66652ec2293428f1f44e2914,2022-06-29,Kelantan,24,5,2,9,8,2,3,16,3
14179,66652ec2293428f1f44e2915,2022-06-29,Melaka,102,6,1,11,84,6,3,84,9
14180,66652ec2293428f1f44e2916,2022-06-29,Negeri Sembilan,105,8,0,24,73,8,11,84,2
14181,66652ec2293428f1f44e2917,2022-06-29,Pahang,56,10,1,14,31,4,6,35,10
14182,66652ec2293428f1f44e2918,2022-06-29,Perak,152,13,1,46,92,13,19,92,28
14183,66652ec2293428f1f44e2919,2022-06-29,Perlis,8,0,0,3,5,2,0,5,1
14184,66652ec2293428f1f44e291a,2022-06-29,Pulau Pinang,138,18,2,20,98,15,11,79,33
14185,66652ec2293428f1f44e291b,2022-06-29,Sabah,163,8,2,60,93,11,23,114,15
14186,66652ec2293428f1f44e291c,2022-06-29,Sarawak,53,12,0,8,33,8,1,35,9
14187,66652ec2293428f1f44e291d,2022-06-29,Selangor,730,54,9,159,508,66,70,557,37
14188,66652ec2293428f1f44e291e,2022-06-29,Terengganu,23,0,1,7,15,0,1,19,3
14189,66652ec2293428f1f44e291f,2022-06-29,W.P. Kuala Lumpur,865,40,5,149,671,47,71,701,46
14190,66652ec2293428f1f44e2920,2022-06-29,W.P. Labuan,6,1,0,2,3,1,2,2,1
14191,66652ec2293428f1f44e2921,2022-06-29,W.P. Putrajaya,57,7,1,7,42,10,2,45,0
14192,66652ec2293428f1f44e2922,2022-06-30,Johor,79,14,0,9,56,9,2,56,12
14193,66652ec2293428f1f44e2923,2022-06-30,Kedah,63,9,1,17,36,6,5,40,12
14194,66652ec2293428f1f44e2924,2022-06-30,Kelantan,17,6,0,5,6,6,0,10,1
14195,66652ec2293428f1f44e2925,2022-06-30,Melaka,95,6,0,17,72,9,5,69,12
14196,66652ec2293428f1f44e2926,2022-06-30,Negeri Sembilan,168,10,0,37,121,12,22,123,11
14197,66652ec2293428f1f44e2927,2022-06-30,Pahang,50,4,0,18,28,6,3,37,4
14198,66652ec2293428f1f44e2928,2022-06-30,Perak,143,11,2,34,96,9,24,83,27
14199,66652ec2293428f1f44e2929,2022-06-30,Perlis,10,0,0,5,5,0,1,7,2
14200,66652ec2293428f1f44e292a,2022-06-30,Pulau Pinang,119,10,0,18,91,4,5,66,44
14201,66652ec2293428f1f44e292b,2022-06-30,Sabah,154,19,0,35,100,13,18,109,14
14202,66652ec2293428f1f44e292c,2022-06-30,Sarawak,68,13,1,10,44,5,5,42,15
14203,66652ec2293428f1f44e292d,2022-06-30,Selangor,881,79,4,178,620,79,75,674,53
14204,66652ec2293428f1f44e292e,2022-06-30,Terengganu,25,5,1,6,13,5,2,18,0
14205,66652ec2293428f1f44e292f,2022-06-30,W.P. Kuala Lumpur,906,51,4,141,710,63,55,735,53
14206,66652ec2293428f1f44e2930,2022-06-30,W.P. Labuan,17,2,0,6,9,4,1,11,1
14207,66652ec2293428f1f44e2931,2022-06-30,W.P. Putrajaya,72,6,1,9,56,7,6,57,2
14208,66652ec2293428f1f44e2932,2022-07-01,Johor,60,11,0,13,36,7,4,40,9
14209,66652ec2293428f1f44e2933,2022-07-01,Kedah,35,2,0,11,22,4,0,24,7
14210,66652ec2293428f1f44e2934,2022-07-01,Kelantan,24,4,0,10,10,1,3,14,6
14211,66652ec2293428f1f44e2935,2022-07-01,Melaka,110,8,0,28,74,7,7,70,26
14212,66652ec2293428f1f44e2936,2022-07-01,Negeri Sembilan,155,14,1,29,111,16,15,112,12
14213,66652ec2293428f1f44e2937,2022-07-01,Pahang,60,4,1,20,35,7,5,42,6
14214,66652ec2293428f1f44e2938,2022-07-01,Perak,209,17,0,61,131,15,23,142,29
14215,66652ec2293428f1f44e2939,2022-07-01,Perlis,5,0,0,2,3,0,0,3,2
14216,66652ec2293428f1f44e293a,2022-07-01,Pulau Pinang,138,21,0,22,95,17,10,69,42
14217,66652ec2293428f1f44e293b,2022-07-01,Sabah,135,12,1,53,69,10,21,97,6
14218,66652ec2293428f1f44e293c,2022-07-01,Sarawak,47,7,0,11,29,5,5,31,6
14219,66652ec2293428f1f44e293d,2022-07-01,Selangor,884,83,9,170,622,79,69,668,68
14220,66652ec2293428f1f44e293e,2022-07-01,Terengganu,17,3,0,1,13,1,0,11,5
14221,66652ec2293428f1f44e293f,2022-07-01,W.P. Kuala Lumpur,793,42,3,123,625,36,60,651,46
14222,66652ec2293428f1f44e2940,2022-07-01,W.P. Labuan,4,0,0,2,2,2,0,2,0
14223,66652ec2293428f1f44e2941,2022-07-01,W.P. Putrajaya,97,8,2,19,68,12,7,71,7
14224,66652ec2293428f1f44e2942,2022-07-02,Johor,79,8,0,11,60,5,5,62,7
14225,66652ec2293428f1f44e2943,2022-07-02,Kedah,56,6,0,13,37,2,2,43,9
14226,66652ec2293428f1f44e2944,2022-07-02,Kelantan,14,2,0,3,9,0,0,12,2
14227,66652ec2293428f1f44e2945,2022-07-02,Melaka,58,5,0,11,42,1,2,48,7
14228,66652ec2293428f1f44e2946,2022-07-02,Negeri Sembilan,137,13,2,33,89,22,13,91,11
14229,66652ec2293428f1f44e2947,2022-07-02,Pahang,43,9,0,8,26,5,0,32,6
14230,66652ec2293428f1f44e2948,2022-07-02,Perak,201,19,4,38,140,19,20,139,23
14231,66652ec2293428f1f44e2949,2022-07-02,Perlis,9,2,0,2,5,2,0,6,1
14232,66652ec2293428f1f44e294a,2022-07-02,Pulau Pinang,127,17,0,19,91,17,6,76,28
14233,66652ec2293428f1f44e294b,2022-07-02,Sabah,154,14,0,49,91,11,18,105,20
14234,66652ec2293428f1f44e294c,2022-07-02,Sarawak,40,9,0,8,23,5,2,19,14
14235,66652ec2293428f1f44e294d,2022-07-02,Selangor,798,90,7,143,558,74,41,624,59
14236,66652ec2293428f1f44e294e,2022-07-02,Terengganu,18,3,0,6,9,4,0,14,0
14237,66652ec2293428f1f44e294f,2022-07-02,W.P. Kuala Lumpur,726,68,4,107,547,49,34,600,43
14238,66652ec2293428f1f44e2950,2022-07-02,W.P. Labuan,2,1,0,1,0,1,1,0,0
14239,66652ec2293428f1f44e2951,2022-07-02,W.P. Putrajaya,65,5,2,18,40,10,9,43,3
14240,66652ec2293428f1f44e2952,2022-07-03,Johor,64,10,0,12,42,9,3,39,13
14241,66652ec2293428f1f44e2953,2022-07-03,Kedah,26,2,1,9,14,2,0,21,3
14242,66652ec2293428f1f44e2954,2022-07-03,Kelantan,8,1,0,4,3,1,0,3,4
14243,66652ec2293428f1f44e2955,2022-07-03,Melaka,66,7,1,8,50,4,2,49,10
14244,66652ec2293428f1f44e2956,2022-07-03,Negeri Sembilan,103,5,0,21,77,6,6,80,11
14245,66652ec2293428f1f44e2957,2022-07-03,Pahang,27,0,0,12,15,1,5,15,6
14246,66652ec2293428f1f44e2958,2022-07-03,Perak,239,28,1,51,159,27,18,157,37
14247,66652ec2293428f1f44e2959,2022-07-03,Perlis,5,0,0,1,4,0,0,4,1
14248,66652ec2293428f1f44e295a,2022-07-03,Pulau Pinang,140,10,1,16,113,9,1,74,56
14249,66652ec2293428f1f44e295b,2022-07-03,Sabah,139,13,2,50,74,22,24,83,10
14250,66652ec2293428f1f44e295c,2022-07-03,Sarawak,30,3,0,3,24,2,2,16,10
14251,66652ec2293428f1f44e295d,2022-07-03,Selangor,1070,74,11,188,797,76,67,848,79
14252,66652ec2293428f1f44e295e,2022-07-03,Terengganu,17,4,0,2,11,0,0,12,5
14253,66652ec2293428f1f44e295f,2022-07-03,W.P. Kuala Lumpur,538,30,5,81,422,30,35,437,36
14254,66652ec2293428f1f44e2960,2022-07-03,W.P. Labuan,5,1,0,3,1,3,1,1,0
14255,66652ec2293428f1f44e2961,2022-07-03,W.P. Putrajaya,59,1,0,14,44,6,3,50,0
14256,66652ec2293428f1f44e2962,2022-07-04,Johor,89,5,0,13,71,5,3,63,18
14257,66652ec2293428f1f44e2963,2022-07-04,Kedah,48,6,0,11,31,4,2,33,9
14258,66652ec2293428f1f44e2964,2022-07-04,Kelantan,20,2,1,6,11,2,2,16,0
14259,66652ec2293428f1f44e2965,2022-07-04,Melaka,44,8,0,5,31,8,0,30,6
14260,66652ec2293428f1f44e2966,2022-07-04,Negeri Sembilan,103,1,0,27,75,2,13,77,11
14261,66652ec2293428f1f44e2967,2022-07-04,Pahang,27,0,0,6,21,0,1,23,3
14262,66652ec2293428f1f44e2968,2022-07-04,Perak,153,13,2,40,98,10,13,112,18
14263,66652ec2293428f1f44e2969,2022-07-04,Perlis,5,0,0,4,1,0,2,3,0
14264,66652ec2293428f1f44e296a,2022-07-04,Pulau Pinang,77,7,3,17,50,5,5,45,22
14265,66652ec2293428f1f44e296b,2022-07-04,Sabah,119,6,2,36,75,7,17,86,9
14266,66652ec2293428f1f44e296c,2022-07-04,Sarawak,25,6,0,6,13,6,1,12,6
14267,66652ec2293428f1f44e296d,2022-07-04,Selangor,482,44,2,75,361,45,22,372,43
14268,66652ec2293428f1f44e296e,2022-07-04,Terengganu,20,3,0,6,11,1,1,14,4
14269,66652ec2293428f1f44e296f,2022-07-04,W.P. Kuala Lumpur,662,37,3,111,511,44,53,520,45
14270,66652ec2293428f1f44e2970,2022-07-04,W.P. Labuan,6,0,0,0,6,0,0,4,2
14271,66652ec2293428f1f44e2971,2022-07-04,W.P. Putrajaya,38,2,1,12,23,3,7,27,1
14272,66652ec2293428f1f44e2972,2022-07-05,Johor,57,4,0,9,44,1,1,43,11
14273,66652ec2293428f1f44e2973,2022-07-05,Kedah,67,6,1,18,42,5,2,54,6
14274,66652ec2293428f1f44e2974,2022-07-05,Kelantan,30,4,1,9,16,4,1,18,7
14275,66652ec2293428f1f44e2975,2022-07-05,Melaka,42,5,0,6,31,4,4,27,7
14276,66652ec2293428f1f44e2976,2022-07-05,Negeri Sembilan,176,9,2,33,132,11,14,129,20
14277,66652ec2293428f1f44e2977,2022-07-05,Pahang,51,4,0,18,29,4,7,34,6
14278,66652ec2293428f1f44e2978,2022-07-05,Perak,194,11,0,48,135,15,16,137,26
14279,66652ec2293428f1f44e2979,2022-07-05,Perlis,10,1,0,5,4,1,2,4,3
14280,66652ec2293428f1f44e297a,2022-07-05,Pulau Pinang,107,13,1,8,85,9,6,60,32
14281,66652ec2293428f1f44e297b,2022-07-05,Sabah,143,13,1,58,71,15,26,87,15
14282,66652ec2293428f1f44e297c,2022-07-05,Sarawak,54,2,0,9,43,2,4,42,6
14283,66652ec2293428f1f44e297d,2022-07-05,Selangor,959,56,7,163,733,57,56,787,57
14284,66652ec2293428f1f44e297e,2022-07-05,Terengganu,18,2,0,7,9,2,1,12,3
14285,66652ec2293428f1f44e297f,2022-07-05,W.P. Kuala Lumpur,947,53,9,150,735,68,71,727,70
14286,66652ec2293428f1f44e2980,2022-07-05,W.P. Labuan,16,3,0,3,10,2,3,9,2
14287,66652ec2293428f1f44e2981,2022-07-05,W.P. Putrajaya,61,4,0,16,41,9,3,49,0
14288,66652ec2293428f1f44e2982,2022-07-06,Johor,72,11,1,11,49,5,3,56,8
14289,66652ec2293428f1f44e2983,2022-07-06,Kedah,51,4,0,15,32,2,2,39,8
14290,66652ec2293428f1f44e2984,2022-07-06,Kelantan,37,6,0,13,18,2,4,23,8
14291,66652ec2293428f1f44e2985,2022-07-06,Melaka,97,14,0,14,69,13,6,69,9
14292,66652ec2293428f1f44e2986,2022-07-06,Negeri Sembilan,160,14,2,26,118,22,11,119,8
14293,66652ec2293428f1f44e2987,2022-07-06,Pahang,38,4,0,11,23,2,4,29,3
14294,66652ec2293428f1f44e2988,2022-07-06,Perak,243,34,2,51,156,29,14,168,32
14295,66652ec2293428f1f44e2989,2022-07-06,Perlis,11,1,0,7,3,1,1,8,1
14296,66652ec2293428f1f44e298a,2022-07-06,Pulau Pinang,119,17,0,12,90,10,5,71,33
14297,66652ec2293428f1f44e298b,2022-07-06,Sabah,196,24,2,66,104,15,33,122,26
14298,66652ec2293428f1f44e298c,2022-07-06,Sarawak,55,10,0,3,42,6,3,36,10
14299,66652ec2293428f1f44e298d,2022-07-06,Selangor,1341,99,6,245,991,90,126,1021,104
14300,66652ec2293428f1f44e298e,2022-07-06,Terengganu,17,0,0,4,13,0,1,14,2
14301,66652ec2293428f1f44e298f,2022-07-06,W.P. Kuala Lumpur,994,41,11,149,793,59,81,794,60
14302,66652ec2293428f1f44e2990,2022-07-06,W.P. Labuan,7,1,0,2,4,1,0,4,2
14303,66652ec2293428f1f44e2991,2022-07-06,W.P. Putrajaya,123,11,1,24,87,15,6,98,4
14304,66652ec2293428f1f44e2992,2022-07-07,Johor,80,5,0,15,60,2,4,63,11
14305,66652ec2293428f1f44e2993,2022-07-07,Kedah,60,4,0,22,34,3,5,36,16
14306,66652ec2293428f1f44e2994,2022-07-07,Kelantan,21,4,0,9,8,1,4,11,5
14307,66652ec2293428f1f44e2995,2022-07-07,Melaka,107,8,1,18,80,4,9,83,11
14308,66652ec2293428f1f44e2996,2022-07-07,Negeri Sembilan,197,12,5,28,152,13,10,161,13
14309,66652ec2293428f1f44e2997,2022-07-07,Pahang,62,6,0,13,43,7,4,43,8
14310,66652ec2293428f1f44e2998,2022-07-07,Perak,295,33,1,61,200,30,22,211,32
14311,66652ec2293428f1f44e2999,2022-07-07,Perlis,7,1,0,2,4,0,0,6,0
14312,66652ec2293428f1f44e299a,2022-07-07,Pulau Pinang,128,11,0,21,96,12,7,82,27
14313,66652ec2293428f1f44e299b,2022-07-07,Sabah,205,12,4,79,110,22,34,141,8
14314,66652ec2293428f1f44e299c,2022-07-07,Sarawak,57,8,0,12,37,3,2,30,22
14315,66652ec2293428f1f44e299d,2022-07-07,Selangor,1630,95,7,275,1253,104,104,1325,85
14316,66652ec2293428f1f44e299e,2022-07-07,Terengganu,20,3,1,7,9,2,0,14,4
14317,66652ec2293428f1f44e299f,2022-07-07,W.P. Kuala Lumpur,1049,59,4,164,822,76,65,824,64
14318,66652ec2293428f1f44e29a0,2022-07-07,W.P. Labuan,12,2,1,4,5,3,0,8,1
14319,66652ec2293428f1f44e29a1,2022-07-07,W.P. Putrajaya,90,4,3,25,58,7,10,71,2
14320,66652ec2293428f1f44e29a2,2022-07-08,Johor,69,7,0,14,48,5,2,51,11
14321,66652ec2293428f1f44e29a3,2022-07-08,Kedah,55,7,0,17,31,4,3,36,12
14322,66652ec2293428f1f44e29a4,2022-07-08,Kelantan,21,4,0,11,6,1,0,16,4
14323,66652ec2293428f1f44e29a5,2022-07-08,Melaka,97,12,0,17,68,12,7,67,11
14324,66652ec2293428f1f44e29a6,2022-07-08,Negeri Sembilan,198,10,1,35,152,13,12,153,20
14325,66652ec2293428f1f44e29a7,2022-07-08,Pahang,46,4,1,12,29,3,2,35,5
14326,66652ec2293428f1f44e29a8,2022-07-08,Perak,275,27,1,58,189,18,13,206,38
14327,66652ec2293428f1f44e29a9,2022-07-08,Perlis,26,19,0,1,6,1,1,24,0
14328,66652ec2293428f1f44e29aa,2022-07-08,Pulau Pinang,121,9,1,15,96,5,3,71,42
14329,66652ec2293428f1f44e29ab,2022-07-08,Sabah,176,21,1,53,101,17,19,113,27
14330,66652ec2293428f1f44e29ac,2022-07-08,Sarawak,59,11,0,2,46,7,0,36,16
14331,66652ec2293428f1f44e29ad,2022-07-08,Selangor,1261,92,8,202,959,91,63,1004,102
14332,66652ec2293428f1f44e29ae,2022-07-08,Terengganu,11,2,0,3,6,2,0,8,1
14333,66652ec2293428f1f44e29af,2022-07-08,W.P. Kuala Lumpur,1083,53,6,171,853,63,70,880,70
14334,66652ec2293428f1f44e29b0,2022-07-08,W.P. Labuan,17,4,0,6,7,6,1,10,0
14335,66652ec2293428f1f44e29b1,2022-07-08,W.P. Putrajaya,74,5,1,15,53,4,5,63,2
14336,66652ec2293428f1f44e29b2,2022-07-09,Johor,80,11,1,11,57,9,5,56,10
14337,66652ec2293428f1f44e29b3,2022-07-09,Kedah,58,13,1,10,34,7,3,41,6
14338,66652ec2293428f1f44e29b4,2022-07-09,Kelantan,17,3,0,5,9,2,0,10,5
14339,66652ec2293428f1f44e29b5,2022-07-09,Melaka,93,5,1,16,71,5,5,75,8
14340,66652ec2293428f1f44e29b6,2022-07-09,Negeri Sembilan,196,5,0,43,148,10,14,159,13
14341,66652ec2293428f1f44e29b7,2022-07-09,Pahang,41,5,0,5,31,3,2,31,5
14342,66652ec2293428f1f44e29b8,2022-07-09,Perak,245,25,0,58,162,18,20,173,34
14343,66652ec2293428f1f44e29b9,2022-07-09,Perlis,8,1,1,1,5,1,0,4,3
14344,66652ec2293428f1f44e29ba,2022-07-09,Pulau Pinang,147,11,1,20,115,6,7,77,57
14345,66652ec2293428f1f44e29bb,2022-07-09,Sabah,192,24,2,51,115,16,22,135,19
14346,66652ec2293428f1f44e29bc,2022-07-09,Sarawak,46,8,0,6,32,10,0,30,6
14347,66652ec2293428f1f44e29bd,2022-07-09,Selangor,910,79,2,163,666,76,66,704,64
14348,66652ec2293428f1f44e29be,2022-07-09,Terengganu,9,2,0,2,5,2,0,7,0
14349,66652ec2293428f1f44e29bf,2022-07-09,W.P. Kuala Lumpur,668,46,7,81,534,34,40,529,43
14350,66652ec2293428f1f44e29c0,2022-07-09,W.P. Labuan,9,0,0,1,8,0,1,7,1
14351,66652ec2293428f1f44e29c1,2022-07-09,W.P. Putrajaya,80,9,2,16,53,10,8,58,4
14352,66652ec2293428f1f44e29c2,2022-07-10,Johor,75,9,0,12,54,5,4,54,12
14353,66652ec2293428f1f44e29c3,2022-07-10,Kedah,37,4,1,9,23,5,1,29,2
14354,66652ec2293428f1f44e29c4,2022-07-10,Kelantan,14,5,0,0,9,1,0,10,3
14355,66652ec2293428f1f44e29c5,2022-07-10,Melaka,62,6,0,12,44,6,1,44,11
14356,66652ec2293428f1f44e29c6,2022-07-10,Negeri Sembilan,131,8,4,22,97,13,10,98,10
14357,66652ec2293428f1f44e29c7,2022-07-10,Pahang,38,1,0,6,31,1,0,32,5
14358,66652ec2293428f1f44e29c8,2022-07-10,Perak,230,25,4,56,145,24,23,148,35
14359,66652ec2293428f1f44e29c9,2022-07-10,Perlis,4,0,0,3,1,0,0,3,1
14360,66652ec2293428f1f44e29ca,2022-07-10,Pulau Pinang,144,15,2,15,112,10,5,76,53
14361,66652ec2293428f1f44e29cb,2022-07-10,Sabah,208,20,3,62,123,12,24,148,24
14362,66652ec2293428f1f44e29cc,2022-07-10,Sarawak,47,8,0,3,36,1,1,34,11
14363,66652ec2293428f1f44e29cd,2022-07-10,Selangor,1326,97,3,200,1026,96,73,1054,103
14364,66652ec2293428f1f44e29ce,2022-07-10,Terengganu,12,4,0,2,6,4,0,7,1
14365,66652ec2293428f1f44e29cf,2022-07-10,W.P. Kuala Lumpur,847,41,6,130,670,44,57,679,67
14366,66652ec2293428f1f44e29d0,2022-07-10,W.P. Labuan,5,2,0,2,1,2,1,2,0
14367,66652ec2293428f1f44e29d1,2022-07-10,W.P. Putrajaya,84,6,1,20,57,13,4,62,5
14368,66652ec2293428f1f44e29d2,2022-07-11,Johor,59,7,2,9,41,8,2,39,10
14369,66652ec2293428f1f44e29d3,2022-07-11,Kedah,41,8,0,9,24,7,2,21,11
14370,66652ec2293428f1f44e29d4,2022-07-11,Kelantan,28,4,0,12,12,4,2,19,3
14371,66652ec2293428f1f44e29d5,2022-07-11,Melaka,66,4,0,9,53,4,3,44,14
14372,66652ec2293428f1f44e29d6,2022-07-11,Negeri Sembilan,138,6,2,19,111,10,8,110,10
14373,66652ec2293428f1f44e29d7,2022-07-11,Pahang,28,3,0,5,20,4,1,22,1
14374,66652ec2293428f1f44e29d8,2022-07-11,Perak,166,20,0,42,104,17,16,108,25
14375,66652ec2293428f1f44e29d9,2022-07-11,Perlis,1,0,0,1,0,0,1,0,0
14376,66652ec2293428f1f44e29da,2022-07-11,Pulau Pinang,112,10,0,16,86,7,4,57,43
14377,66652ec2293428f1f44e29db,2022-07-11,Sabah,164,13,2,46,103,8,22,110,24
14378,66652ec2293428f1f44e29dc,2022-07-11,Sarawak,30,7,0,7,16,2,0,20,8
14379,66652ec2293428f1f44e29dd,2022-07-11,Selangor,884,85,5,158,636,80,63,676,65
14380,66652ec2293428f1f44e29de,2022-07-11,Terengganu,15,5,0,4,6,2,0,10,3
14381,66652ec2293428f1f44e29df,2022-07-11,W.P. Kuala Lumpur,642,41,4,109,488,48,44,514,36
14382,66652ec2293428f1f44e29e0,2022-07-11,W.P. Labuan,6,1,0,1,4,2,0,2,2
14383,66652ec2293428f1f44e29e1,2022-07-11,W.P. Putrajaya,37,2,0,13,22,2,6,29,0
14384,66652ec2293428f1f44e29e2,2022-07-12,Johor,83,8,1,13,61,4,3,59,17
14385,66652ec2293428f1f44e29e3,2022-07-12,Kedah,46,12,0,14,20,7,2,25,11
14386,66652ec2293428f1f44e29e4,2022-07-12,Kelantan,25,7,1,10,7,4,3,14,4
14387,66652ec2293428f1f44e29e5,2022-07-12,Melaka,61,2,0,15,44,5,4,43,9
14388,66652ec2293428f1f44e29e6,2022-07-12,Negeri Sembilan,122,4,0,26,92,4,9,95,14
14389,66652ec2293428f1f44e29e7,2022-07-12,Pahang,45,6,0,8,31,5,1,33,6
14390,66652ec2293428f1f44e29e8,2022-07-12,Perak,172,14,2,45,111,14,10,118,30
14391,66652ec2293428f1f44e29e9,2022-07-12,Perlis,3,0,0,1,2,0,0,3,0
14392,66652ec2293428f1f44e29ea,2022-07-12,Pulau Pinang,97,11,0,7,79,5,2,53,36
14393,66652ec2293428f1f44e29eb,2022-07-12,Sabah,177,13,3,55,106,20,16,123,18
14394,66652ec2293428f1f44e29ec,2022-07-12,Sarawak,49,6,0,5,38,4,2,35,8
14395,66652ec2293428f1f44e29ed,2022-07-12,Selangor,650,43,5,104,498,52,37,510,51
14396,66652ec2293428f1f44e29ee,2022-07-12,Terengganu,18,2,0,2,14,2,0,14,2
14397,66652ec2293428f1f44e29ef,2022-07-12,W.P. Kuala Lumpur,707,62,3,102,540,51,58,539,53
14398,66652ec2293428f1f44e29f0,2022-07-12,W.P. Labuan,4,1,0,0,3,1,0,1,2
14399,66652ec2293428f1f44e29f1,2022-07-12,W.P. Putrajaya,86,5,1,21,59,13,7,64,2
14400,66652ec2293428f1f44e29f2,2022-07-13,Johor,51,8,0,11,32,4,2,35,10
14401,66652ec2293428f1f44e29f3,2022-07-13,Kedah,79,12,1,16,50,13,3,51,12
14402,66652ec2293428f1f44e29f4,2022-07-13,Kelantan,29,5,0,11,13,2,2,21,4
14403,66652ec2293428f1f44e29f5,2022-07-13,Melaka,110,11,0,17,82,10,4,73,23
14404,66652ec2293428f1f44e29f6,2022-07-13,Negeri Sembilan,174,13,0,30,131,6,15,132,21
14405,66652ec2293428f1f44e29f7,2022-07-13,Pahang,72,9,0,17,46,8,3,48,12
14406,66652ec2293428f1f44e29f8,2022-07-13,Perak,207,18,1,44,144,15,9,155,28
14407,66652ec2293428f1f44e29f9,2022-07-13,Perlis,14,2,0,4,8,2,0,11,1
14408,66652ec2293428f1f44e29fa,2022-07-13,Pulau Pinang,161,16,1,17,127,11,7,76,67
14409,66652ec2293428f1f44e29fb,2022-07-13,Sabah,241,23,4,74,140,20,28,169,24
14410,66652ec2293428f1f44e29fc,2022-07-13,Sarawak,56,9,0,10,37,7,2,34,13
14411,66652ec2293428f1f44e29fd,2022-07-13,Selangor,1321,70,1,223,1027,57,107,1072,84
14412,66652ec2293428f1f44e29fe,2022-07-13,Terengganu,33,4,0,14,15,2,1,24,6
14413,66652ec2293428f1f44e29ff,2022-07-13,W.P. Kuala Lumpur,1260,50,1,209,1000,66,105,998,90
14414,66652ec2293428f1f44e2a00,2022-07-13,W.P. Labuan,15,4,1,2,8,4,0,11,0
14415,66652ec2293428f1f44e2a01,2022-07-13,W.P. Putrajaya,111,5,0,27,79,9,10,86,6
14416,66652ec2293428f1f44e2a02,2022-07-14,Johor,94,7,2,13,72,3,3,77,11
14417,66652ec2293428f1f44e2a03,2022-07-14,Kedah,99,10,1,23,65,10,2,68,19
14418,66652ec2293428f1f44e2a04,2022-07-14,Kelantan,56,3,0,28,25,2,6,38,10
14419,66652ec2293428f1f44e2a05,2022-07-14,Melaka,142,7,2,28,105,6,12,107,17
14420,66652ec2293428f1f44e2a06,2022-07-14,Negeri Sembilan,276,18,3,42,213,26,16,213,21
14421,66652ec2293428f1f44e2a07,2022-07-14,Pahang,80,8,0,16,56,2,4,66,8
14422,66652ec2293428f1f44e2a08,2022-07-14,Perak,274,20,1,59,194,19,17,196,42
14423,66652ec2293428f1f44e2a09,2022-07-14,Perlis,11,2,1,5,3,2,0,8,1
14424,66652ec2293428f1f44e2a0a,2022-07-14,Pulau Pinang,160,15,0,20,125,16,4,97,43
14425,66652ec2293428f1f44e2a0b,2022-07-14,Sabah,181,19,0,45,117,13,12,144,12
14426,66652ec2293428f1f44e2a0c,2022-07-14,Sarawak,43,6,1,10,26,5,4,25,9
14427,66652ec2293428f1f44e2a0d,2022-07-14,Selangor,1069,111,6,181,771,110,60,814,85
